"AB140TJ",10,384040,801151,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TL",10,383965,801133,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TN",10,383861,801105,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TP",10,383868,801136,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TQ",10,383832,801208,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TR",10,383863,801184,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TS",10,383907,801066,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TT",10,383855,801018,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TU",10,383990,800969,"S92000003","","S08000020","","S12000033","S13002843"
"AB140TX",10,383868,800949,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UA",10,383710,800938,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UB",10,383793,800824,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UD",10,383917,800625,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UE",10,383677,800393,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UF",10,383680,800755,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UG",10,383771,800726,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UJ",10,383918,800584,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UL",10,383774,800594,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UN",10,383808,800721,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UP",10,383714,800849,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UQ",10,383721,800662,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UR",10,383629,800591,"S92000003","","S08000020","","S12000033","S13002843"
"AB140US",10,383771,800512,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UT",10,383623,800806,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UU",10,383599,800616,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UW",10,383621,800629,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UX",10,383698,800968,"S92000003","","S08000020","","S12000033","S13002843"
"AB140UY",10,383713,800486,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WA",10,383337,800610,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WB",10,383454,800584,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WD",10,383420,800546,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WE",10,383433,800680,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WF",10,383470,800732,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WG",10,383407,800758,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WH",10,383495,800782,"S92000003","","S08000020","","S12000033","S13002843"
"AB140WN",10,383524,800590,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XA",10,383549,801081,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XB",10,383368,801343,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XD",10,383268,801276,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XE",10,383317,801295,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XH",10,383176,801615,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XJ",10,383717,801467,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XL",10,383807,801366,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XN",10,383626,801485,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XP",10,383692,801417,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XQ",10,383453,801536,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XR",10,383444,801470,"S92000003","","S08000020","","S12000033","S13002843"
"AB140XU",10,383268,801348,"S92000003","","S08000020","","S12000033","S13002843"
"AB154AA",10,392249,805946,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AB",10,392251,805906,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AD",10,392116,805853,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AE",10,391250,806003,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AF",10,391349,806070,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AG",10,391377,805948,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AH",10,391311,805970,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AJ",10,392066,805884,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AL",10,391705,805941,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AN",10,391659,805986,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AP",10,391636,806045,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AQ",10,391595,806086,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AR",10,391440,805394,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AS",10,391356,805363,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AT",10,391308,805374,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AU",10,391202,805937,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AW",10,391271,805909,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AX",10,392561,806346,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AY",10,391428,805743,"S92000003","","S08000020","","S12000033","S13002844"
"AB154AZ",10,391331,805289,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BA",10,391461,805667,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BB",10,391782,805789,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BD",10,391801,805729,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BE",10,391294,805355,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BF",10,391900,805495,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BG",10,392681,806443,"S92000003","","S08000020","","S12000033","S13002841"
"AB154BH",10,392560,806385,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BJ",10,391893,806177,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BL",10,391846,806174,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BN",10,391929,806067,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BP",10,391886,806043,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BQ",10,392121,806105,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BR",10,392120,806057,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BS",10,391943,805875,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BT",10,392012,805726,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BU",10,391530,805604,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BX",10,391476,805362,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BY",10,391966,805967,"S92000003","","S08000020","","S12000033","S13002844"
"AB154BZ",10,391989,805912,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DA",10,391865,806273,"S92000003","","S08000020","","S12000033","S13002841"
"AB154DB",10,391912,806261,"S92000003","","S08000020","","S12000033","S13002841"
"AB154DD",10,391499,805316,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DE",10,392034,805781,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DF",10,392132,805792,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DG",10,391407,805272,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DH",10,391431,805179,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DJ",10,392326,805915,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DP",10,392166,805979,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DQ",10,392143,806025,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DT",10,392381,805972,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DX",10,392363,805908,"S92000003","","S08000020","","S12000033","S13002844"
"AB154DY",10,392184,805830,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EA",10,392243,806181,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EB",10,392212,806271,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EG",10,392251,806299,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EH",10,392320,806144,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EJ",10,392141,806327,"S92000003","","S08000020","","S12000033","S13002841"
"AB154EL",10,392017,806242,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EN",10,391543,806143,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EP",10,391657,806215,"S92000003","","S08000020","","S12000033","S13002841"
"AB154EQ",10,391450,806169,"S92000003","","S08000020","","S12000033","S13002841"
"AB154ER",10,391722,806149,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ES",10,391218,806061,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EU",10,392279,806096,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EW",10,392310,806007,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EY",10,391638,805663,"S92000003","","S08000020","","S12000033","S13002844"
"AB154EZ",10,391784,805652,"S92000003","","S08000020","","S12000033","S13002844"
"AB154NR",10,392273,805706,"S92000003","","S08000020","","S12000033","S13002844"
"AB154NS",10,392140,804997,"S92000003","","S08000020","","S12000033","S13002844"
"AB154NT",10,392115,804960,"S92000003","","S08000020","","S12000033","S13002844"
"AB154NX",10,392224,804992,"S92000003","","S08000020","","S12000033","S13002844"
"AB154PA",10,392229,805055,"S92000003","","S08000020","","S12000033","S13002844"
"AB154PB",10,392108,805644,"S92000003","","S08000020","","S12000033","S13002844"
"AB154PG",10,392274,804878,"S92000003","","S08000020","","S12000033","S13002844"
"AB154PU",10,392002,805121,"S92000003","","S08000020","","S12000033","S13002844"
"AB154PW",10,391979,805079,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ST",10,391907,804815,"S92000003","","S08000020","","S12000033","S13002845"
"AB154TG",10,392420,804970,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TH",10,392339,805082,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TL",10,392253,805213,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TN",10,392235,805155,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TT",10,392004,804901,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TU",10,392345,804995,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TW",10,392314,804978,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TX",10,392013,804958,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TY",10,391942,804879,"S92000003","","S08000020","","S12000033","S13002844"
"AB154TZ",10,391826,805013,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UA",10,391609,805154,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UB",10,391855,805177,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UE",10,391897,805143,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UF",10,391878,805087,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UG",10,392151,805281,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UH",10,392158,805238,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UJ",10,392145,805334,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UL",10,392079,805531,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UN",10,392160,805448,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UP",10,392198,805334,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UQ",10,392046,805189,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UU",10,392110,805434,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UW",10,392082,805388,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UY",10,392124,805545,"S92000003","","S08000020","","S12000033","S13002844"
"AB154UZ",10,392299,805644,"S92000003","","S08000020","","S12000033","S13002844"
"AB154WB",10,392116,805115,"S92000003","","S08000020","","S12000033","S13002844"
"AB154XU",10,392463,805769,"S92000003","","S08000020","","S12000033","S13002844"
"AB154XW",10,391981,805698,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YB",10,392424,805854,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YD",10,392323,805808,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YE",10,391781,805603,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YF",10,392021,805690,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YG",10,391438,805472,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YH",10,391343,805427,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YL",10,392225,805692,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YN",10,391843,806272,"S92000003","","S08000020","","S12000033","S13002841"
"AB154YP",10,391895,805553,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YQ",10,391557,805518,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YS",10,391641,805471,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YT",10,391723,805423,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YU",10,391795,805445,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YW",10,391804,805483,"S92000003","","S08000020","","S12000033","S13002844"
"AB154YY",10,391887,805437,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ZN",10,391971,805591,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ZR",10,391714,805485,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ZT",10,392174,805747,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ZX",10,391769,805511,"S92000003","","S08000020","","S12000033","S13002844"
"AB154ZZ",10,391662,805480,"S92000003","","S08000020","","S12000033","S13002844"
"AB155BA",10,392370,806303,"S92000003","","S08000020","","S12000033","S13002844"
"AB155BB",10,392057,806187,"S92000003","","S08000020","","S12000033","S13002844"
"AB155BD",10,392093,806145,"S92000003","","S08000020","","S12000033","S13002844"
"AB155BU",10,392335,806236,"S92000003","","S08000020","","S12000033","S13002844"
"AB155BW",10,392462,806264,"S92000003","","S08000020","","S12000033","S13002844"
"AB155BX",10,391113,806146,"S92000003","","S08000020","","S12000033","S13002841"
"AB155DA",10,391140,806274,"S92000003","","S08000020","","S12000033","S13002841"
"AB155DB",10,391121,806482,"S92000003","","S08000020","","S12000033","S13002841"
"AB155DR",10,392540,806444,"S92000003","","S08000020","","S12000033","S13002844"
"AB155DS",10,392349,806355,"S92000003","","S08000020","","S12000033","S13002844"
"AB155EA",10,391624,806509,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EB",10,391643,806478,"S92000003","","S08000020","","S12000033","S13002841"
"AB155ED",10,392526,806478,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EJ",10,392318,806491,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EN",10,391908,806368,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EP",10,391960,806426,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EQ",10,391858,806404,"S92000003","","S08000020","","S12000033","S13002841"
"AB155ER",10,391684,806300,"S92000003","","S08000020","","S12000033","S13002841"
"AB155ES",10,391663,806344,"S92000003","","S08000020","","S12000033","S13002841"
"AB155ET",10,391470,806295,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EX",10,391455,806476,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EY",10,392272,806372,"S92000003","","S08000020","","S12000033","S13002841"
"AB155EZ",10,392291,806423,"S92000003","","S08000020","","S12000033","S13002841"
"AB155FA",10,391963,806292,"S92000003","","S08000020","","S12000033","S13002841"
"AB155FD",10,392029,806386,"S92000003","","S08000020","","S12000033","S13002841"
"AB155FF",10,392611,806333,"S92000003","","S08000020","","S12000033","S13002844"
"AB155FG",10,392553,806531,"S92000003","","S08000020","","S12000033","S13002841"
"AB155FH",10,392468,806506,"S92000003","","S08000020","","S12000033","S13002841"
"AB155FJ",10,391843,806387,"S92000003","","S08000020","","S12000033","S13002841"
"AB155GB",10,392108,806423,"S92000003","","S08000020","","S12000033","S13002841"
"AB155GD",10,392266,806779,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HA",10,391295,806308,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HB",10,391188,806291,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HD",10,391167,806484,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HE",10,392280,806494,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HF",10,392214,806451,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HG",10,392418,806465,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HH",10,392355,806399,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HJ",10,391774,806432,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HL",10,391736,806515,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HN",10,391992,806501,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HP",10,391796,806553,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HQ",10,391875,806549,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HR",10,391976,806541,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HS",10,392056,806546,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HT",10,392122,806547,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HX",10,392198,806553,"S92000003","","S08000020","","S12000033","S13002841"
"AB155HY",10,391720,806261,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JA",10,392292,806555,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JB",10,392354,806557,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JD",10,392426,806554,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JE",10,391519,806259,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JF",10,391496,806438,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JG",10,391317,806355,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JH",10,391263,806389,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JJ",10,392503,806542,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JL",10,392509,806507,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JU",10,391402,806459,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JW",10,391412,806300,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JY",10,391283,806227,"S92000003","","S08000020","","S12000033","S13002841"
"AB155JZ",10,391170,806162,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LD",10,392540,806592,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LE",10,391284,806517,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LF",10,391267,806457,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LG",10,391847,806506,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LH",10,391901,806502,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LL",10,392110,806670,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LN",10,392075,806673,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LP",10,391843,806703,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LQ",10,391782,806692,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LR",10,392467,806635,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LS",10,392397,806918,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LT",10,392152,806501,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LU",10,392065,806512,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LW",10,392038,806455,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LX",10,392305,806724,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LY",10,392209,806517,"S92000003","","S08000020","","S12000033","S13002841"
"AB155LZ",10,392137,806445,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NA",10,392341,806694,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NB",10,392387,806606,"S92000003","","S08000020","","S12000033","S13002841"
"AB155ND",10,392315,806609,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NE",10,392601,806510,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NJ",10,392226,806609,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NL",10,392256,806621,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NN",10,392166,806657,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NP",10,392238,806763,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NQ",10,392208,806752,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NU",10,392013,806659,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NW",10,391976,806668,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NY",10,391879,806672,"S92000003","","S08000020","","S12000033","S13002841"
"AB155NZ",10,391922,806684,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PB",10,391418,806539,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PE",10,391787,804652,"S92000003","","S08000020","","S12000033","S13002845"
"AB155PF",10,391329,806649,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PH",10,391270,806558,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PS",10,392420,806779,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PT",10,392434,806647,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PY",10,392450,806791,"S92000003","","S08000020","","S12000033","S13002841"
"AB155PZ",10,392487,806748,"S92000003","","S08000020","","S12000033","S13002841"
"AB155WJ",10,391322,806785,"S92000003","","S08000020","","S12000033","S13002841"
"AB155WL",10,391393,806740,"S92000003","","S08000020","","S12000033","S13002841"
"AB155WN",10,391129,806813,"S92000003","","S08000020","","S12000033","S13002841"
"AB155WP",10,391165,806778,"S92000003","","S08000020","","S12000033","S13002841"
"AB155WQ",10,392202,806401,"S92000003","","S08000020","","S12000033","S13002841"
"AB155XZ",10,392063,805706,"S92000003","","S08000020","","S12000033","S13002844"
"AB155YL",10,392040,805621,"S92000003","","S08000020","","S12000033","S13002844"
"AB155ZT",10,392431,806506,"S92000003","","S08000020","","S12000033","S13002841"
"AB156AA",10,390760,805655,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AB",10,390671,805836,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AD",10,390548,805865,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AE",10,390574,805797,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AF",10,390514,805773,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AG",10,390454,806919,"S92000003","","S08000020","","S12000033","S13002837"
"AB156AH",10,390621,805685,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AJ",10,390382,805786,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AL",10,390234,805872,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AN",10,390062,806013,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AP",10,390045,805974,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AQ",10,390905,805594,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AR",10,390831,805653,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AS",10,390828,805749,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AT",10,390729,805855,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AU",10,390489,805733,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AW",10,390435,805731,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AX",10,388396,806717,"S92000003","","S08000020","","S12000033","S13002837"
"AB156AY",10,390283,805796,"S92000003","","S08000020","","S12000033","S13002844"
"AB156AZ",10,390363,805866,"S92000003","","S08000020","","S12000033","S13002844"
"AB156BE",10,390974,805874,"S92000003","","S08000020","","S12000033","S13002844"
"AB156BF",10,390946,805943,"S92000003","","S08000020","","S12000033","S13002844"
"AB156BG",10,391426,805567,"S92000003","","S08000020","","S12000033","S13002844"
"AB156BH",10,391361,805566,"S92000003","","S08000020","","S12000033","S13002844"
"AB156BR",10,391197,806119,"S92000003","","S08000020","","S12000033","S13002841"
"AB156BS",10,391037,806687,"S92000003","","S08000020","","S12000033","S13002837"
"AB156BT",10,391053,805963,"S92000003","","S08000020","","S12000033","S13002844"
"AB156BW",10,391509,805547,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DA",10,390454,806919,"S92000003","","S08000020","","S12000033","S13002837"
"AB156DD",10,391012,806774,"S92000003","","S08000020","","S12000033","S13002837"
"AB156DF",10,390454,806919,"S92000003","","S08000020","","S12000033","S13002837"
"AB156DG",10,391102,806017,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DH",10,391109,805979,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DJ",10,391037,806143,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DL",10,390970,806001,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DN",10,390865,805970,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DP",10,390969,806048,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DQ",10,390682,805990,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DR",10,390780,805946,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DS",10,390538,806201,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DT",10,390605,806204,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DU",10,391051,806377,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DW",10,391017,806640,"S92000003","","S08000020","","S12000033","S13002837"
"AB156DY",10,391069,806295,"S92000003","","S08000020","","S12000033","S13002844"
"AB156DZ",10,391020,806284,"S92000003","","S08000020","","S12000033","S13002844"
"AB156EA",10,390470,806104,"S92000003","","S08000020","","S12000033","S13002844"
"AB156EB",10,390727,806697,"S92000003","","S08000020","","S12000033","S13002837"
"AB156ED",10,390684,806524,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EE",10,390899,806573,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EF",10,390906,806518,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EG",10,390827,806574,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EH",10,390811,806703,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EJ",10,390688,806554,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EL",10,390540,806553,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EN",10,390637,806608,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EP",10,390567,806627,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EQ",10,390547,806674,"S92000003","","S08000020","","S12000033","S13002837"
"AB156ER",10,390686,806701,"S92000003","","S08000020","","S12000033","S13002837"
"AB156ES",10,390533,806702,"S92000003","","S08000020","","S12000033","S13002837"
"AB156ET",10,390396,806654,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EU",10,390717,806641,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EW",10,390801,806645,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EX",10,390484,806551,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EY",10,390413,806529,"S92000003","","S08000020","","S12000033","S13002837"
"AB156EZ",10,390220,806478,"S92000003","","S08000020","","S12000033","S13002837"
"AB156FE",10,391228,805737,"S92000003","","S08000020","","S12000033","S13002844"
"AB156FR",10,391156,805887,"S92000003","","S08000020","","S12000033","S13002844"
"AB156FS",10,391014,805950,"S92000003","","S08000020","","S12000033","S13002844"
"AB156FT",10,390863,805908,"S92000003","","S08000020","","S12000033","S13002844"
"AB156FY",10,391086,805872,"S92000003","","S08000020","","S12000033","S13002844"
"AB156FZ",10,391111,805734,"S92000003","","S08000020","","S12000033","S13002844"
"AB156GA",10,390653,806102,"S92000003","","S08000020","","S12000033","S13002844"
"AB156GB",10,390588,805637,"S92000003","","S08000020","","S12000033","S13002844"
"AB156GU",10,390294,805965,"S92000003","","S08000020","","S12000033","S13002844"
"AB156GW",10,390454,806919,"S92000003","","S08000020","","S12000033","S13002837"
"AB156GZ",10,391260,805550,"S92000003","","S08000020","","S12000033","S13002844"
"AB156HA",10,390488,806461,"S92000003","","S08000020","","S12000033","S13002837"
